ID,Group,SelfMorality,SelfAbility,SelfSociability,SelfSolvingPuzzles,SelfTeamCollab,Enjoyment,Enjoyment_GroupSpecificity,Difficulty,Difficulty_GroupSpecificity,Difficulty_Mastermind,Enjoyment_Mastermind,TeamCollab_Mastermind,SkillComp_Mastermind,SelfParticipation_Mastermind,PerceivedSolveTime_Mastermind,Difficulty_ColoredLetters,Enjoyment_ColoredLetters,TeamCollab_ColoredLetters,SkillComp_ColoredLetters,SelfParticipation_ColoredLetters,PerceivedSolveTime_ColoredLetters,Difficulty_Cables,Enjoyment_Cables,TeamCollab_Cables,SkillComp_Cables,SelfParticipation_Cables,PerceivedSolveTime_Cables,Difficulty_FlyerCipher,Enjoyment_FlyerCipher,TeamCollab_FlyerCipher,SkillComp_FlyerCipher,SelfParticipation_FlyerCipher,PerceivedSolveTime_FlyerCipher,Difficulty_Myspace,Enjoyment_Myspace,TeamCollab_Myspace,SkillComp_Myspace,SelfParticipation_Myspace,PerceivedSolveTime_Myspace,Difficulty_Maze,Enjoyment_Maze,TeamCollab_Maze,SkillComp_Maze,SelfParticipation_Maze,PerceivedSolveTime_Maze,Teammate,Morality,Ability,Sociability,Like,Closeness,Similar,GoodNews,BadNews,LikeMeta,ClosenessMeta,SimilarMeta,SolvingPuzzles,TeamCollab,Leader,Influence,GameLeader,LeastParticipation,Camaraderie,MostImportant_Mastermind,LeastImportant_Mastermind,MostImportant_ColoredLetters,LeastImportant_ColoredLetters,MostImportant_Cables,LeastImportant_Cables,MostImportant_FlyerCipher,LeastImportant_FlyerCipher,MostImportant_Myspace,LeastImportant_Myspace,MostImportant_Maze,LeastImportant_Maze
23B,23,8.75,8.5,8.75,8,8,9,7,7,4,6,7,6,3,6,5,5,4,8,2,5,3,5,5,7,2,7,2,7,5,7,2,5,2,5,6,4,3,5,1,7,7,8,2,10,8,23C,7.25,8.5,8.75,9,9,7,10,10,9,9,6,7,8,23A,23A,23D,23A,23A,23D,23B,23C,23A,23E,23A,23C,23B,23D,23A,23B,23E
23B,23,8.75,8.5,8.75,8,8,9,7,7,4,6,7,6,3,6,5,5,4,8,2,5,3,5,5,7,2,7,2,7,5,7,2,5,2,5,6,4,3,5,1,7,7,8,2,10,8,23D,8.25,8.25,9.25,8,8,7,6,6,7,7,5,9,9,23A,23A,23D,23A,23A,23D,23B,23C,23A,23E,23A,23C,23B,23D,23A,23B,23E
23B,23,8.75,8.5,8.75,8,8,9,7,7,4,6,7,6,3,6,5,5,4,8,2,5,3,5,5,7,2,7,2,7,5,7,2,5,2,5,6,4,3,5,1,7,7,8,2,10,8,23E,5.75,6.25,7.75,6,4,4,0,0,5,3,4,9,8,23A,23A,23D,23A,23A,23D,23B,23C,23A,23E,23A,23C,23B,23D,23A,23B,23E
23E,23,8.0,6.75,5.75,7,6,4,6,2,6,6,1,3,4,2,8,4,3,4,3,5,5,4,6,6,2,6,4,4,4,6,4,4,9,4,4,7,4,4,4,5,4,9,2,0,11,23A,7.0,5.25,6.0,7,6,4,0,0,7,7,5,6,6,23C,23C,23B,23E,23A,23B,23E,23B,23C,23E,23C,23D,23C,23B,23E,23B,23E
23E,23,8.0,6.75,5.75,7,6,4,6,2,6,6,1,3,4,2,8,4,3,4,3,5,5,4,6,6,2,6,4,4,4,6,4,4,9,4,4,7,4,4,4,5,4,9,2,0,11,23B,5.25,5.5,5.75,5,2,3,0,0,3,3,4,9,8,23C,23C,23B,23E,23A,23B,23E,23B,23C,23E,23C,23D,23C,23B,23E,23B,23E
23E,23,8.0,6.75,5.75,7,6,4,6,2,6,6,1,3,4,2,8,4,3,4,3,5,5,4,6,6,2,6,4,4,4,6,4,4,9,4,4,7,4,4,4,5,4,9,2,0,11,23C,7.0,7.0,6.5,10,10,9,10,8,10,10,8,6,6,23C,23C,23B,23E,23A,23B,23E,23B,23C,23E,23C,23D,23C,23B,23E,23B,23E
23E,23,8.0,6.75,5.75,7,6,4,6,2,6,6,1,3,4,2,8,4,3,4,3,5,5,4,6,6,2,6,4,4,4,6,4,4,9,4,4,7,4,4,4,5,4,9,2,0,11,23D,5.0,5.5,5.5,2,0,0,0,0,0,0,0,8,8,23C,23C,23B,23E,23A,23B,23E,23B,23C,23E,23C,23D,23C,23B,23E,23B,23E
17B,17,9.0,7.75,8.25,9,9,10,9,9,1,7,8,8,3,10,5,10,8,8,4,9,8,8,8,10,2,8,5,9,7,8,4,8,10,8,9,9,2,8,5,10,10,10,3,10,10,17A,7.5,8.0,7.5,8,7,7,5,5,8,7,7,7,7,17B,17B,17B,17D,17C,17E,17D,17C,17D,17C,17D,17E,17A,17E,17A,17E,17A
17B,17,9.0,7.75,8.25,9,9,10,9,9,1,7,8,8,3,10,5,10,8,8,4,9,8,8,8,10,2,8,5,9,7,8,4,8,10,8,9,9,2,8,5,10,10,10,3,10,10,17D,7.5,8.0,8.25,8,6,7,2,2,8,6,6,6,8,17B,17B,17B,17D,17C,17E,17D,17C,17D,17C,17D,17E,17A,17E,17A,17E,17A
17B,17,9.0,7.75,8.25,9,9,10,9,9,1,7,8,8,3,10,5,10,8,8,4,9,8,8,8,10,2,8,5,9,7,8,4,8,10,8,9,9,2,8,5,10,10,10,3,10,10,17C,9.0,8.0,8.5,9,6,6,2,2,8,6,6,8,9,17B,17B,17B,17D,17C,17E,17D,17C,17D,17C,17D,17E,17A,17E,17A,17E,17A
17B,17,9.0,7.75,8.25,9,9,10,9,9,1,7,8,8,3,10,5,10,8,8,4,9,8,8,8,10,2,8,5,9,7,8,4,8,10,8,9,9,2,8,5,10,10,10,3,10,10,17E,8.25,8.75,7.75,10,9,9,9,9,9,8,8,10,7,17B,17B,17B,17D,17C,17E,17D,17C,17D,17C,17D,17E,17A,17E,17A,17E,17A
13E,13,9.25,9.0,8.25,7,8,7,8,7,2,7,3,8,4,4,16,4,4,6,3,3,6,2,3,7,3,2,5,3,3,8,3,4,7,8,5,8,4,7,21,7,6,7,2,8,11,13A,8.75,9.0,8.25,10,10,8,10,10,8,9,8,9,9,13E,13A,13A,13C,13C,13D,13E,13A,13E,13B,13E,13D,13E,13E,13C,13D,13B
13E,13,9.25,9.0,8.25,7,8,7,8,7,2,7,3,8,4,4,16,4,4,6,3,3,6,2,3,7,3,2,5,3,3,8,3,4,7,8,5,8,4,7,21,7,6,7,2,8,11,13B,9.0,9.0,8.0,10,10,8,10,10,8,9,8,9,9,13E,13A,13A,13C,13C,13D,13E,13A,13E,13B,13E,13D,13E,13E,13C,13D,13B
13E,13,9.25,9.0,8.25,7,8,7,8,7,2,7,3,8,4,4,16,4,4,6,3,3,6,2,3,7,3,2,5,3,3,8,3,4,7,8,5,8,4,7,21,7,6,7,2,8,11,13C,9.0,9.0,8.25,10,10,8,10,10,9,9,9,9,9,13E,13A,13A,13C,13C,13D,13E,13A,13E,13B,13E,13D,13E,13E,13C,13D,13B
13E,13,9.25,9.0,8.25,7,8,7,8,7,2,7,3,8,4,4,16,4,4,6,3,3,6,2,3,7,3,2,5,3,3,8,3,4,7,8,5,8,4,7,21,7,6,7,2,8,11,13D,8.75,9.0,8.0,10,9,8,10,10,8,9,8,9,9,13E,13A,13A,13C,13C,13D,13E,13A,13E,13B,13E,13D,13E,13E,13C,13D,13B
17D,17,8.5,7.75,8.0,6,8,9,8,8,3,7,7,8,4,6,15,6,6,6,3,6,8,3,7,8,3,7,7,9,6,7,5,7,21,6,7,7,3,7,11,9,1,6,3,1,12,17A,7.25,8.0,7.75,9,8,8,8,8,8,8,8,7,8,17B,17B,17B,17D,17C,17E,17D,17B,17D,17B,17A,17B,17D,17B,17C,17B,17D
17D,17,8.5,7.75,8.0,6,8,9,8,8,3,7,7,8,4,6,15,6,6,6,3,6,8,3,7,8,3,7,7,9,6,7,5,7,21,6,7,7,3,7,11,9,1,6,3,1,12,17B,9.0,9.0,9.0,9,7,7,7,7,8,7,7,9,9,17B,17B,17B,17D,17C,17E,17D,17B,17D,17B,17A,17B,17D,17B,17C,17B,17D
17D,17,8.5,7.75,8.0,6,8,9,8,8,3,7,7,8,4,6,15,6,6,6,3,6,8,3,7,8,3,7,7,9,6,7,5,7,21,6,7,7,3,7,11,9,1,6,3,1,12,17C,7.5,8.25,8.0,8,7,7,6,6,8,7,7,7,9,17B,17B,17B,17D,17C,17E,17D,17B,17D,17B,17A,17B,17D,17B,17C,17B,17D
17D,17,8.5,7.75,8.0,6,8,9,8,8,3,7,7,8,4,6,15,6,6,6,3,6,8,3,7,8,3,7,7,9,6,7,5,7,21,6,7,7,3,7,11,9,1,6,3,1,12,17E,7.75,8.25,7.0,8,7,7,6,6,8,6,6,9,7,17B,17B,17B,17D,17C,17E,17D,17B,17D,17B,17A,17B,17D,17B,17C,17B,17D
17C,17,10.0,8.75,8.75,7,8,9,7,7,0,6,6,9,3,7,10,7,6,8,3,7,6,4,6,10,2,9,5,9,8,9,4,8,15,6,8,9,2,8,8,10,8,10,3,6,10,17A,8.0,7.0,9.0,10,8,8,7,4,10,7,7,6,8,17B,17B,17B,17D,17C,17E,17D,17A,17D,17C,17D,17E,17D,17C,17A,17E,17C
17C,17,10.0,8.75,8.75,7,8,9,7,7,0,6,6,9,3,7,10,7,6,8,3,7,6,4,6,10,2,9,5,9,8,9,4,8,15,6,8,9,2,8,8,10,8,10,3,6,10,17B,8.75,8.75,7.5,10,5,3,3,3,8,5,2,9,9,17B,17B,17B,17D,17C,17E,17D,17A,17D,17C,17D,17E,17D,17C,17A,17E,17C
17C,17,10.0,8.75,8.75,7,8,9,7,7,0,6,6,9,3,7,10,7,6,8,3,7,6,4,6,10,2,9,5,9,8,9,4,8,15,6,8,9,2,8,8,10,8,10,3,6,10,17D,8.75,7.25,8.0,10,6,3,3,3,7,3,2,6,8,17B,17B,17B,17D,17C,17E,17D,17A,17D,17C,17D,17E,17D,17C,17A,17E,17C
17C,17,10.0,8.75,8.75,7,8,9,7,7,0,6,6,9,3,7,10,7,6,8,3,7,6,4,6,10,2,9,5,9,8,9,4,8,15,6,8,9,2,8,8,10,8,10,3,6,10,17E,8.0,8.25,7.25,9,3,0,0,0,6,1,0,9,7,17B,17B,17B,17D,17C,17E,17D,17A,17D,17C,17D,17E,17D,17C,17A,17E,17C
23C,23,9.0,7.5,8.75,6,8,8,5,7,4,7,8,7,2,10,4,6,5,7,3,4,2,6,5,7,3,1,3,7,7,8,2,1,5,5,7,5,3,1,3,10,4,6,2,0,8,23A,7.75,6.75,8.25,10,10,4,10,10,10,10,6,3,5,23A,23A,23B,23A,23C,23C,23A,23B,23A,23B,23C,23D,23A,23D,23C,23B,23C
23C,23,9.0,7.5,8.75,6,8,8,5,7,4,7,8,7,2,10,4,6,5,7,3,4,2,6,5,7,3,1,3,7,7,8,2,1,5,5,7,5,3,1,3,10,4,6,2,0,8,23B,8.5,7.5,8.5,8,8,6,7,6,8,8,9,9,9,23A,23A,23B,23A,23C,23C,23A,23B,23A,23B,23C,23D,23A,23D,23C,23B,23C
23C,23,9.0,7.5,8.75,6,8,8,5,7,4,7,8,7,2,10,4,6,5,7,3,4,2,6,5,7,3,1,3,7,7,8,2,1,5,5,7,5,3,1,3,10,4,6,2,0,8,23D,9.25,7.25,8.5,9,9,4,6,5,9,9,7,8,9,23A,23A,23B,23A,23C,23C,23A,23B,23A,23B,23C,23D,23A,23D,23C,23B,23C
23C,23,9.0,7.5,8.75,6,8,8,5,7,4,7,8,7,2,10,4,6,5,7,3,4,2,6,5,7,3,1,3,7,7,8,2,1,5,5,7,5,3,1,3,10,4,6,2,0,8,23E,7.25,7.0,6.5,10,10,6,10,10,10,10,7,7,4,23A,23A,23B,23A,23C,23C,23A,23B,23A,23B,23C,23D,23A,23D,23C,23B,23C
21A,21,8.75,7.75,9.5,6,6,7,5,8,3,7,6,9,4,5,20,7,3,9,4,2,15,3,7,5,3,7,7,5,5,7,3,4,10,8,4,8,4,5,20,9,2,10,5,0,20,21B,7.5,8.5,4.5,7,8,6,7,7,9,10,8,9,4,21B,21B,21B,21A,21A,21B,21A,21B,21A,21A,21C,21B,21C,21B,21A,21C,21A
21A,21,8.75,7.75,9.5,6,6,7,5,8,3,7,6,9,4,5,20,7,3,9,4,2,15,3,7,5,3,7,7,5,5,7,3,4,10,8,4,8,4,5,20,9,2,10,5,0,20,21C,4.5,4.0,7.0,7,7,6,9,7,8,8,7,7,8,21B,21B,21B,21A,21A,21B,21A,21B,21A,21A,21C,21B,21C,21B,21A,21C,21A
14B,14,8.0,8.5,8.0,8,8,7,8,7,8,6,3,7,2,1,6,7,3,6,2,1,5,4,6,8,2,6,9,6,5,6,3,7,10,6,5,8,4,7,11,3,8,8,2,5,6,14A,9.25,8.25,8.75,9,8,8,7,3,7,7,7,9,9,14D,14D,14D,14E,14D,14A,14B,14A,14B,14D,14B,14D,14C,14A,14C,14D,14C
14B,14,8.0,8.5,8.0,8,8,7,8,7,8,6,3,7,2,1,6,7,3,6,2,1,5,4,6,8,2,6,9,6,5,6,3,7,10,6,5,8,4,7,11,3,8,8,2,5,6,14C,7.25,8.5,7.25,8,7,8,7,3,7,6,7,8,7,14D,14D,14D,14E,14D,14A,14B,14A,14B,14D,14B,14D,14C,14A,14C,14D,14C
14B,14,8.0,8.5,8.0,8,8,7,8,7,8,6,3,7,2,1,6,7,3,6,2,1,5,4,6,8,2,6,9,6,5,6,3,7,10,6,5,8,4,7,11,3,8,8,2,5,6,14D,8.5,8.5,9.5,9,7,7,6,1,8,6,7,9,10,14D,14D,14D,14E,14D,14A,14B,14A,14B,14D,14B,14D,14C,14A,14C,14D,14C
14B,14,8.0,8.5,8.0,8,8,7,8,7,8,6,3,7,2,1,6,7,3,6,2,1,5,4,6,8,2,6,9,6,5,6,3,7,10,6,5,8,4,7,11,3,8,8,2,5,6,14E,8.0,7.25,7.0,8,7,6,5,2,6,3,5,8,8,14D,14D,14D,14E,14D,14A,14B,14A,14B,14D,14B,14D,14C,14A,14C,14D,14C
23A,23,8.25,7.25,8.0,4,6,7,8,8,2,6,7,7,2,3,10,7,6,6,2,2,8,2,7,8,3,7,7,4,7,7,3,4,14,8,4,6,4,2,13,3,8,8,3,6,11,23C,8.5,9.0,8.25,10,9,8,8,8,9,9,7,7,7,23C,23C,23B,23A,23C,23B,23A,23B,23A,23D,23C,23B,23A,23B,23A,23B,23C
23A,23,8.25,7.25,8.0,4,6,7,8,8,2,6,7,7,2,3,10,7,6,6,2,2,8,2,7,8,3,7,7,4,7,7,3,4,14,8,4,6,4,2,13,3,8,8,3,6,11,23B,9.0,7.25,9.0,10,9,9,9,9,10,8,8,9,9,23C,23C,23B,23A,23C,23B,23A,23B,23A,23D,23C,23B,23A,23B,23A,23B,23C
23A,23,8.25,7.25,8.0,4,6,7,8,8,2,6,7,7,2,3,10,7,6,6,2,2,8,2,7,8,3,7,7,4,7,7,3,4,14,8,4,6,4,2,13,3,8,8,3,6,11,23D,8.25,7.75,8.25,10,8,8,8,8,9,8,7,7,8,23C,23C,23B,23A,23C,23B,23A,23B,23A,23D,23C,23B,23A,23B,23A,23B,23C
23A,23,8.25,7.25,8.0,4,6,7,8,8,2,6,7,7,2,3,10,7,6,6,2,2,8,2,7,8,3,7,7,4,7,7,3,4,14,8,4,6,4,2,13,3,8,8,3,6,11,23E,8.0,8.0,7.75,7,6,7,6,3,7,6,6,6,7,23C,23C,23B,23A,23C,23B,23A,23B,23A,23D,23C,23B,23A,23B,23A,23B,23C
27D,27,7.0,8.75,8.25,7,7,10,5,7,5,8,10,9,3,8,8,4,6,4,3,4,5,7,6,8,3,7,10,10,7,9,4,8,14,7,8,8,3,6,10,7,9,8,3,8,12,27A,8.25,8.0,7.0,7,9,8,8,9,9,8,8,8,7,27D,27B,27D,27C,27A,27A,27C,27A,27C,27E,27C,27E,27C,27B,27C,27D,27C
27D,27,7.0,8.75,8.25,7,7,10,5,7,5,8,10,9,3,8,8,4,6,4,3,4,5,7,6,8,3,7,10,10,7,9,4,8,14,7,8,8,3,6,10,7,9,8,3,8,12,27E,9.75,7.0,8.75,10,10,8,10,10,10,10,8,8,10,27D,27B,27D,27C,27A,27A,27C,27A,27C,27E,27C,27E,27C,27B,27C,27D,27C
27D,27,7.0,8.75,8.25,7,7,10,5,7,5,8,10,9,3,8,8,4,6,4,3,4,5,7,6,8,3,7,10,10,7,9,4,8,14,7,8,8,3,6,10,7,9,8,3,8,12,27B,8.5,10.0,8.75,10,10,7,8,7,9,8,7,8,7,27D,27B,27D,27C,27A,27A,27C,27A,27C,27E,27C,27E,27C,27B,27C,27D,27C
25A,25,8.0,6.5,6.0,7,6,9,4,7,6,9,7,7,4,7,15,4,7,4,2,8,3,6,8,8,2,8,6,9,7,9,4,8,13,8,4,2,4,5,7,7,9,10,2,6,9,25B,8.75,7.75,8.0,9,4,5,3,1,5,4,4,8,10,25B,25E,25B,25D,25B,25E,25D,25A,25D,25E,25D,25E,25D,25B,25D,25C,25D
25A,25,8.0,6.5,6.0,7,6,9,4,7,6,9,7,7,4,7,15,4,7,4,2,8,3,6,8,8,2,8,6,9,7,9,4,8,13,8,4,2,4,5,7,7,9,10,2,6,9,25C,7.0,7.75,5.5,6,4,5,2,1,6,5,6,7,6,25B,25E,25B,25D,25B,25E,25D,25A,25D,25E,25D,25E,25D,25B,25D,25C,25D
25A,25,8.0,6.5,6.0,7,6,9,4,7,6,9,7,7,4,7,15,4,7,4,2,8,3,6,8,8,2,8,6,9,7,9,4,8,13,8,4,2,4,5,7,7,9,10,2,6,9,25D,8.25,6.5,5.5,6,4,5,2,1,5,4,5,4,4,25B,25E,25B,25D,25B,25E,25D,25A,25D,25E,25D,25E,25D,25B,25D,25C,25D
25A,25,8.0,6.5,6.0,7,6,9,4,7,6,9,7,7,4,7,15,4,7,4,2,8,3,6,8,8,2,8,6,9,7,9,4,8,13,8,4,2,4,5,7,7,9,10,2,6,9,25E,7.0,8.5,7.0,7,5,4,2,1,6,6,4,9,8,25B,25E,25B,25D,25B,25E,25D,25A,25D,25E,25D,25E,25D,25B,25D,25C,25D
25C,25,8.25,7.25,6.75,6,7,8,6,7,2,7,6,8,4,6,15,5,7,7,2,8,5,5,7,7,2,7,5,8,7,8,4,7,25,7,7,8,4,6,11,7,8,9,2,6,7,25A,8.0,7.5,7.5,8,7,7,8,6,7,7,7,7,7,25B,25B,25B,25D,25B,25E,25C,25C,25D,25E,25B,25E,25C,25E,25A,25E,25C
25C,25,8.25,7.25,6.75,6,7,8,6,7,2,7,6,8,4,6,15,5,7,7,2,8,5,5,7,7,2,7,5,8,7,8,4,7,25,7,7,8,4,6,11,7,8,9,2,6,7,25B,8.0,8.0,7.75,9,9,7,9,9,8,8,7,8,9,25B,25B,25B,25D,25B,25E,25C,25C,25D,25E,25B,25E,25C,25E,25A,25E,25C
25C,25,8.25,7.25,6.75,6,7,8,6,7,2,7,6,8,4,6,15,5,7,7,2,8,5,5,7,7,2,7,5,8,7,8,4,7,25,7,7,8,4,6,11,7,8,9,2,6,7,25D,9.0,8.0,8.75,9,9,8,9,9,9,8,8,7,8,25B,25B,25B,25D,25B,25E,25C,25C,25D,25E,25B,25E,25C,25E,25A,25E,25C
25C,25,8.25,7.25,6.75,6,7,8,6,7,2,7,6,8,4,6,15,5,7,7,2,8,5,5,7,7,2,7,5,8,7,8,4,7,25,7,7,8,4,6,11,7,8,9,2,6,7,25E,7.75,8.0,7.5,7,7,6,7,6,7,7,7,8,8,25B,25B,25B,25D,25B,25E,25C,25C,25D,25E,25B,25E,25C,25E,25A,25E,25C
27A,27,9.5,9.0,6.5,8,8,10,7,3,3,3,5,9,4,7,9,1,4,6,3,8,3,8,3,8,3,0,5,2,5,7,3,8,9,7,7,9,3,7,7,9,2,10,2,5,10,27B,9.5,9.0,8.25,10,9,7,10,10,9,9,7,6,8,27D,27B,27D,27B,27B,27A,27B,27A,27D,27E,27B,27E,27B,27B,27D,27E,27B
27A,27,9.5,9.0,6.5,8,8,10,7,3,3,3,5,9,4,7,9,1,4,6,3,8,3,8,3,8,3,0,5,2,5,7,3,8,9,7,7,9,3,7,7,9,2,10,2,5,10,27D,8.0,10.0,7.5,9,8,6,7,7,8,8,7,8,6,27D,27B,27D,27B,27B,27A,27B,27A,27D,27E,27B,27E,27B,27B,27D,27E,27B
27A,27,9.5,9.0,6.5,8,8,10,7,3,3,3,5,9,4,7,9,1,4,6,3,8,3,8,3,8,3,0,5,2,5,7,3,8,9,7,7,9,3,7,7,9,2,10,2,5,10,27E,8.0,7.75,8.0,7,6,3,5,5,7,6,3,9,6,27D,27B,27D,27B,27B,27A,27B,27A,27D,27E,27B,27E,27B,27B,27D,27E,27B
25B,25,8.5,8.0,6.75,7,7,5,6,6,6,7,3,5,2,5,11,2,4,2,2,3,4,3,7,5,2,7,7,8,3,7,4,5,25,8,6,8,4,2,20,6,8,9,2,8,9,25C,8.0,6.75,6.25,8,7,3,6,3,7,7,3,7,8,25B,25B,25C,25D,25B,25E,25D,25C,25D,25E,25D,25E,25B,25C,25B,25C,25D
25B,25,8.5,8.0,6.75,7,7,5,6,6,6,7,3,5,2,5,11,2,4,2,2,3,4,3,7,5,2,7,7,8,3,7,4,5,25,8,6,8,4,2,20,6,8,9,2,8,9,25E,7.25,5.5,5.25,7,5,4,6,4,7,5,6,7,7,25B,25B,25C,25D,25B,25E,25D,25C,25D,25E,25D,25E,25B,25C,25B,25C,25D
25B,25,8.5,8.0,6.75,7,7,5,6,6,6,7,3,5,2,5,11,2,4,2,2,3,4,3,7,5,2,7,7,8,3,7,4,5,25,8,6,8,4,2,20,6,8,9,2,8,9,25D,8.0,6.75,7.5,8,6,5,8,8,8,6,5,5,9,25B,25B,25C,25D,25B,25E,25D,25C,25D,25E,25D,25E,25B,25C,25B,25C,25D
25B,25,8.5,8.0,6.75,7,7,5,6,6,6,7,3,5,2,5,11,2,4,2,2,3,4,3,7,5,2,7,7,8,3,7,4,5,25,8,6,8,4,2,20,6,8,9,2,8,9,25A,7.0,7.25,6.75,8,4,6,5,5,6,3,3,8,8,25B,25B,25C,25D,25B,25E,25D,25C,25D,25E,25D,25E,25B,25C,25B,25C,25D
11C,11,10.0,7.0,6.5,3,6,7,7,3,7,10,3,8,3,1,12,1,8,6,2,2,2,0,2,10,3,4,5,4,7,9,3,3,11,8,8,8,4,0,11,5,5,10,3,8,11,11B,9.0,8.75,8.75,10,10,10,10,10,10,10,10,9,10,11A,11A,11A,11C,11A,11B,11C,11B,11C,11E,11D,11A,11D,11D,11C,11E,11D
11C,11,10.0,7.0,6.5,3,6,7,7,3,7,10,3,8,3,1,12,1,8,6,2,2,2,0,2,10,3,4,5,4,7,9,3,3,11,8,8,8,4,0,11,5,5,10,3,8,11,11A,9.0,8.5,9.0,10,9,7,7,3,10,9,7,10,10,11A,11A,11A,11C,11A,11B,11C,11B,11C,11E,11D,11A,11D,11D,11C,11E,11D
11C,11,10.0,7.0,6.5,3,6,7,7,3,7,10,3,8,3,1,12,1,8,6,2,2,2,0,2,10,3,4,5,4,7,9,3,3,11,8,8,8,4,0,11,5,5,10,3,8,11,11E,5.5,8.5,7.0,7,3,5,1,0,7,2,2,10,10,11A,11A,11A,11C,11A,11B,11C,11B,11C,11E,11D,11A,11D,11D,11C,11E,11D
11C,11,10.0,7.0,6.5,3,6,7,7,3,7,10,3,8,3,1,12,1,8,6,2,2,2,0,2,10,3,4,5,4,7,9,3,3,11,8,8,8,4,0,11,5,5,10,3,8,11,11D,6.0,6.25,8.5,9,2,2,1,0,6,1,1,6,8,11A,11A,11A,11C,11A,11B,11C,11B,11C,11E,11D,11A,11D,11D,11C,11E,11D
30B,30,8.75,6.5,8.25,7,7,10,5,5,5,5,5,7,4,9,15,5,6,6,3,3,10,5,7,10,2,8,3,7,5,9,4,2,15,7,7,9,2,3,3,5,9,10,2,8,8,30A,9.0,6.75,9.0,10,10,6,10,10,10,10,6,7,8,30A,30A,30A,30C,30A,30B,30C,30A,30B,30E,30C,30D,30B,30D,30C,30E,30C
30B,30,8.75,6.5,8.25,7,7,10,5,5,5,5,5,7,4,9,15,5,6,6,3,3,10,5,7,10,2,8,3,7,5,9,4,2,15,7,7,9,2,3,3,5,9,10,2,8,8,30E,8.5,7.25,8.75,10,10,8,10,10,10,10,7,8,8,30A,30A,30A,30C,30A,30B,30C,30A,30B,30E,30C,30D,30B,30D,30C,30E,30C
30B,30,8.75,6.5,8.25,7,7,10,5,5,5,5,5,7,4,9,15,5,6,6,3,3,10,5,7,10,2,8,3,7,5,9,4,2,15,7,7,9,2,3,3,5,9,10,2,8,8,30C,8.25,8.0,8.25,8,2,6,1,1,7,1,5,2,8,30A,30A,30A,30C,30A,30B,30C,30A,30B,30E,30C,30D,30B,30D,30C,30E,30C
30B,30,8.75,6.5,8.25,7,7,10,5,5,5,5,5,7,4,9,15,5,6,6,3,3,10,5,7,10,2,8,3,7,5,9,4,2,15,7,7,9,2,3,3,5,9,10,2,8,8,30D,5.75,6.25,4.75,2,2,4,0,0,2,2,5,8,8,30A,30A,30A,30C,30A,30B,30C,30A,30B,30E,30C,30D,30B,30D,30C,30E,30C
11B,11,10.0,7.5,8.5,9,8,7,5,6,5,6,8,4,3,7,6,4,5,3,2,7,3,7,5,7,3,6,8,6,6,6,3,6,7,6,5,6,3,5,7,8,6,7,3,6,10,11C,10.0,9.0,8.5,10,10,10,10,10,10,10,10,8,7,11A,11A,11A,11C,11A,11B,11C,11B,11C,11E,11C,11D,11C,11E,11C,11E,11B
11B,11,10.0,7.5,8.5,9,8,7,5,6,5,6,8,4,3,7,6,4,5,3,2,7,3,7,5,7,3,6,8,6,6,6,3,6,7,6,5,6,3,5,7,8,6,7,3,6,10,11E,5.0,5.0,5.0,7,6,5,5,5,7,5,5,7,8,11A,11A,11A,11C,11A,11B,11C,11B,11C,11E,11C,11D,11C,11E,11C,11E,11B
11B,11,10.0,7.5,8.5,9,8,7,5,6,5,6,8,4,3,7,6,4,5,3,2,7,3,7,5,7,3,6,8,6,6,6,3,6,7,6,5,6,3,5,7,8,6,7,3,6,10,11A,8.5,5.5,7.75,8,7,6,5,5,8,7,5,8,9,11A,11A,11A,11C,11A,11B,11C,11B,11C,11E,11C,11D,11C,11E,11C,11E,11B
11B,11,10.0,7.5,8.5,9,8,7,5,6,5,6,8,4,3,7,6,4,5,3,2,7,3,7,5,7,3,6,8,6,6,6,3,6,7,6,5,6,3,5,7,8,6,7,3,6,10,11D,5.0,5.0,5.5,7,5,5,5,5,7,5,5,7,8,11A,11A,11A,11C,11A,11B,11C,11B,11C,11E,11C,11D,11C,11E,11C,11E,11B
11A,11,9.25,8.0,8.0,7,8,8,5,7,5,6,6,8,2,7,15,5,6,8,3,6,8,5,5,7,3,6,5,6,5,8,4,7,15,7,6,7,3,5,10,5,5,7,3,5,15,11B,5.0,5.5,6.25,8,3,5,2,2,5,3,3,8,7,11A,11E,11E,11C,11A,11B,11C,11B,11C,11E,11A,11A,11C,11D,11A,11E,11C
11A,11,9.25,8.0,8.0,7,8,8,5,7,5,6,6,8,2,7,15,5,6,8,3,6,8,5,5,7,3,6,5,6,5,8,4,7,15,7,6,7,3,5,10,5,5,7,3,5,15,11C,5.5,7.0,6.5,9,5,4,5,5,6,5,4,5,5,11A,11E,11E,11C,11A,11B,11C,11B,11C,11E,11A,11A,11C,11D,11A,11E,11C
11A,11,9.25,8.0,8.0,7,8,8,5,7,5,6,6,8,2,7,15,5,6,8,3,6,8,5,5,7,3,6,5,6,5,8,4,7,15,7,6,7,3,5,10,5,5,7,3,5,15,11D,5.5,6.25,5.75,8,5,5,5,5,5,5,5,7,7,11A,11E,11E,11C,11A,11B,11C,11B,11C,11E,11A,11A,11C,11D,11A,11E,11C
