ID,Group,SelfMorality,SelfAbility,SelfSociability,SelfSolvingPuzzles,SelfTeamCollab,Enjoyment,Enjoyment_GroupSpecificity,Difficulty,Difficulty_GroupSpecificity,Difficulty_Mastermind,Enjoyment_Mastermind,TeamCollab_Mastermind,SkillComp_Mastermind,SelfParticipation_Mastermind,PerceivedSolveTime_Mastermind,Difficulty_ColoredLetters,Enjoyment_ColoredLetters,TeamCollab_ColoredLetters,SkillComp_ColoredLetters,SelfParticipation_ColoredLetters,PerceivedSolveTime_ColoredLetters,Difficulty_Cables,Enjoyment_Cables,TeamCollab_Cables,SkillComp_Cables,SelfParticipation_Cables,PerceivedSolveTime_Cables,Difficulty_FlyerCipher,Enjoyment_FlyerCipher,TeamCollab_FlyerCipher,SkillComp_FlyerCipher,SelfParticipation_FlyerCipher,PerceivedSolveTime_FlyerCipher,Difficulty_Myspace,Enjoyment_Myspace,TeamCollab_Myspace,SkillComp_Myspace,SelfParticipation_Myspace,PerceivedSolveTime_Myspace,Difficulty_Maze,Enjoyment_Maze,TeamCollab_Maze,SkillComp_Maze,SelfParticipation_Maze,PerceivedSolveTime_Maze,Teammate,Morality,Ability,Sociability,Like,Closeness,Similar,GoodNews,BadNews,LikeMeta,ClosenessMeta,SimilarMeta,SolvingPuzzles,TeamCollab,Leader,Influence,GameLeader,LeastParticipation,Camaraderie,MostImportant_Mastermind,LeastImportant_Mastermind,MostImportant_ColoredLetters,LeastImportant_ColoredLetters,MostImportant_Cables,LeastImportant_Cables,MostImportant_FlyerCipher,LeastImportant_FlyerCipher,MostImportant_Myspace,LeastImportant_Myspace,MostImportant_Maze,LeastImportant_Maze
13B,13,9.25,7.75,8.5,6,9,10,7,8,2,7,1,6,4,7,14,2,3,4,2,4,3,3,7,8,2,7,3,7,1,7,5,3,7,8,7,8,2,4,15,7,2,7,4,1,10,13A,8.5,8.5,9.0,10,8,7,8,7,8,8,7,8,9,13A,13D,13A,13C,13E,13D,13B,13A,13C,13E,13D,13D,13B,13E,13C,13D,13B
13B,13,9.25,7.75,8.5,6,9,10,7,8,2,7,1,6,4,7,14,2,3,4,2,4,3,3,7,8,2,7,3,7,1,7,5,3,7,8,7,8,2,4,15,7,2,7,4,1,10,13C,9.0,8.5,9.0,10,8,6,8,8,9,8,6,9,9,13A,13D,13A,13C,13E,13D,13B,13A,13C,13E,13D,13D,13B,13E,13C,13D,13B
13B,13,9.25,7.75,8.5,6,9,10,7,8,2,7,1,6,4,7,14,2,3,4,2,4,3,3,7,8,2,7,3,7,1,7,5,3,7,8,7,8,2,4,15,7,2,7,4,1,10,13D,9.0,8.5,9.25,10,8,6,8,8,9,8,8,9,9,13A,13D,13A,13C,13E,13D,13B,13A,13C,13E,13D,13D,13B,13E,13C,13D,13B
13B,13,9.25,7.75,8.5,6,9,10,7,8,2,7,1,6,4,7,14,2,3,4,2,4,3,3,7,8,2,7,3,7,1,7,5,3,7,8,7,8,2,4,15,7,2,7,4,1,10,13E,10.0,9.0,9.0,10,8,7,8,8,9,8,7,9,9,13A,13D,13A,13C,13E,13D,13B,13A,13C,13E,13D,13D,13B,13E,13C,13D,13B
13D,13,9.25,9.25,8.25,7,10,10,7,8,0,9,5,10,3,6,10,0,8,5,1,10,2,0,7,10,3,10,3,10,1,10,5,8,15,7,2,10,4,4,10,10,1,10,3,10,11,13A,9.25,9.5,9.25,10,9,8,10,10,9,9,8,10,10,13A,13A,13A,13C,13D,13B,13D,13D,13E,13E,13A,13D,13C,13E,13D,13A,13B
13D,13,9.25,9.25,8.25,7,10,10,7,8,0,9,5,10,3,6,10,0,8,5,1,10,2,0,7,10,3,10,3,10,1,10,5,8,15,7,2,10,4,4,10,10,1,10,3,10,11,13B,9.25,8.75,9.0,10,9,5,10,10,9,9,5,9,10,13A,13A,13A,13C,13D,13B,13D,13D,13E,13E,13A,13D,13C,13E,13D,13A,13B
13D,13,9.25,9.25,8.25,7,10,10,7,8,0,9,5,10,3,6,10,0,8,5,1,10,2,0,7,10,3,10,3,10,1,10,5,8,15,7,2,10,4,4,10,10,1,10,3,10,11,13E,9.25,8.5,7.75,10,9,6,10,10,9,9,7,8,9,13A,13A,13A,13C,13D,13B,13D,13D,13E,13E,13A,13D,13C,13E,13D,13A,13B
13D,13,9.25,9.25,8.25,7,10,10,7,8,0,9,5,10,3,6,10,0,8,5,1,10,2,0,7,10,3,10,3,10,1,10,5,8,15,7,2,10,4,4,10,10,1,10,3,10,11,13C,9.25,9.0,9.25,10,10,6,10,10,10,9,6,8,10,13A,13A,13A,13C,13D,13B,13D,13D,13E,13E,13A,13D,13C,13E,13D,13A,13B
13E,13,8.75,9.0,8.0,7,8,8,8,8,1,7,6,9,4,5,12,3,3,5,3,2,2,2,2,7,3,2,4,8,7,8,4,6,18,7,6,8,4,8,18,4,4,6,2,7,8,13A,9.5,9.0,8.5,10,10,8,10,10,8,10,8,9,9,13E,13A,13A,13E,13C,13D,13E,13D,13E,13D,13E,13D,13E,13E,13C,13D,13A
13E,13,8.75,9.0,8.0,7,8,8,8,8,1,7,6,9,4,5,12,3,3,5,3,2,2,2,2,7,3,2,4,8,7,8,4,6,18,7,6,8,4,8,18,4,4,6,2,7,8,13B,9.25,9.0,8.5,10,10,8,10,10,8,9,8,9,9,13E,13A,13A,13E,13C,13D,13E,13D,13E,13D,13E,13D,13E,13E,13C,13D,13A
13E,13,8.75,9.0,8.0,7,8,8,8,8,1,7,6,9,4,5,12,3,3,5,3,2,2,2,2,7,3,2,4,8,7,8,4,6,18,7,6,8,4,8,18,4,4,6,2,7,8,13C,9.25,9.0,8.5,10,10,7,10,10,9,9,8,9,9,13E,13A,13A,13E,13C,13D,13E,13D,13E,13D,13E,13D,13E,13E,13C,13D,13A
13E,13,8.75,9.0,8.0,7,8,8,8,8,1,7,6,9,4,5,12,3,3,5,3,2,2,2,2,7,3,2,4,8,7,8,4,6,18,7,6,8,4,8,18,4,4,6,2,7,8,13D,9.25,9.0,8.25,10,10,8,10,10,9,9,8,9,9,13E,13A,13A,13E,13C,13D,13E,13D,13E,13D,13E,13D,13E,13E,13C,13D,13A
13A,13,8.25,8.75,7.0,8,8,9,8,7,0,9,4,7,4,10,25,1,4,8,3,0,3,3,4,10,3,8,5,10,4,10,4,7,12,2,4,7,3,7,10,8,2,10,3,3,10,13B,7.75,8.25,6.75,9,8,5,9,7,8,8,5,7,8,13A,13D,13A,13C,13C,13A,13C,13D,13A,13D,13E,13D,13E,13E,13B,13D,13B
13A,13,8.25,8.75,7.0,8,8,9,8,7,0,9,4,7,4,10,25,1,4,8,3,0,3,3,4,10,3,8,5,10,4,10,4,7,12,2,4,7,3,7,10,8,2,10,3,3,10,13C,9.5,7.75,9.25,10,9,8,10,10,10,9,8,4,8,13A,13D,13A,13C,13C,13A,13C,13D,13A,13D,13E,13D,13E,13E,13B,13D,13B
13A,13,8.25,8.75,7.0,8,8,9,8,7,0,9,4,7,4,10,25,1,4,8,3,0,3,3,4,10,3,8,5,10,4,10,4,7,12,2,4,7,3,7,10,8,2,10,3,3,10,13D,7.25,8.25,6.5,9,8,6,9,8,9,9,7,8,9,13A,13D,13A,13C,13C,13A,13C,13D,13A,13D,13E,13D,13E,13E,13B,13D,13B
13A,13,8.25,8.75,7.0,8,8,9,8,7,0,9,4,7,4,10,25,1,4,8,3,0,3,3,4,10,3,8,5,10,4,10,4,7,12,2,4,7,3,7,10,8,2,10,3,3,10,13E,8.25,8.0,6.5,8,8,8,9,8,8,8,6,9,9,13A,13D,13A,13C,13C,13A,13C,13D,13A,13D,13E,13D,13E,13E,13B,13D,13B
17D,17,8.75,7.25,7.25,7,7,9,9,8,8,8,8,8,4,4,18,3,7,7,4,4,11,2,7,8,2,8,4,9,2,7,5,7,16,7,6,7,3,7,16,10,2,7,3,1,15,17A,7.5,7.25,7.0,9,9,8,9,6,9,8,9,8,8,17B,17B,17B,17D,17C,17E,17D,17B,17D,17B,17E,17B,17D,17B,17A,17E,17D
17D,17,8.75,7.25,7.25,7,7,9,9,8,8,8,8,8,4,4,18,3,7,7,4,4,11,2,7,8,2,8,4,9,2,7,5,7,16,7,6,7,3,7,16,10,2,7,3,1,15,17B,8.5,8.5,8.25,8,7,7,8,7,8,7,7,9,9,17B,17B,17B,17D,17C,17E,17D,17B,17D,17B,17E,17B,17D,17B,17A,17E,17D
17D,17,8.75,7.25,7.25,7,7,9,9,8,8,8,8,8,4,4,18,3,7,7,4,4,11,2,7,8,2,8,4,9,2,7,5,7,16,7,6,7,3,7,16,10,2,7,3,1,15,17C,7.25,7.5,7.75,8,7,7,7,6,8,8,7,8,9,17B,17B,17B,17D,17C,17E,17D,17B,17D,17B,17E,17B,17D,17B,17A,17E,17D
17D,17,8.75,7.25,7.25,7,7,9,9,8,8,8,8,8,4,4,18,3,7,7,4,4,11,2,7,8,2,8,4,9,2,7,5,7,16,7,6,7,3,7,16,10,2,7,3,1,15,17E,8.0,8.5,6.5,7,6,6,6,6,8,7,7,9,9,17B,17B,17B,17D,17C,17E,17D,17B,17D,17B,17E,17B,17D,17B,17A,17E,17D
17A,17,9.25,7.0,9.0,3,10,9,10,10,7,10,7,9,5,6,31,7,3,9,3,3,26,5,7,10,3,4,15,9,6,10,3,6,23,9,6,10,3,7,24,5,10,10,3,9,7,17D,8.75,7.5,9.5,9,9,3,8,1,9,9,9,6,10,17B,17E,17E,17A,17C,17B,17A,17E,17A,17E,17A,17E,17A,17C,17A,17A,17C
17A,17,9.25,7.0,9.0,3,10,9,10,10,7,10,7,9,5,6,31,7,3,9,3,3,26,5,7,10,3,4,15,9,6,10,3,6,23,9,6,10,3,7,24,5,10,10,3,9,7,17B,10.0,9.25,6.75,10,10,10,7,2,9,9,9,10,10,17B,17E,17E,17A,17C,17B,17A,17E,17A,17E,17A,17E,17A,17C,17A,17A,17C
17A,17,9.25,7.0,9.0,3,10,9,10,10,7,10,7,9,5,6,31,7,3,9,3,3,26,5,7,10,3,4,15,9,6,10,3,6,23,9,6,10,3,7,24,5,10,10,3,9,7,17C,8.75,8.75,7.75,10,10,3,6,1,10,10,10,6,9,17B,17E,17E,17A,17C,17B,17A,17E,17A,17E,17A,17E,17A,17C,17A,17A,17C
17A,17,9.25,7.0,9.0,3,10,9,10,10,7,10,7,9,5,6,31,7,3,9,3,3,26,5,7,10,3,4,15,9,6,10,3,6,23,9,6,10,3,7,24,5,10,10,3,9,7,17E,5.75,9.25,4.5,9,6,2,4,2,9,4,8,10,4,17B,17E,17E,17A,17C,17B,17A,17E,17A,17E,17A,17E,17A,17C,17A,17A,17C
17E,17,6.5,5.75,5.5,7,8,8,10,5,1,5,6,6,2,10,10,9,4,7,4,7,9,6,6,9,3,6,8,7,9,9,2,9,14,7,9,9,2,7,9,9,9,10,2,9,10,17D,6.75,7.75,6.75,10,6,3,3,3,5,4,0,7,9,17E,17E,17B,17D,17B,17E,17C,17B,17E,17B,17A,17E,17A,17B,17A,17E,17A
17E,17,6.5,5.75,5.5,7,8,8,10,5,1,5,6,6,2,10,10,9,4,7,4,7,9,6,6,9,3,6,8,7,9,9,2,9,14,7,9,9,2,7,9,9,9,10,2,9,10,17C,7.5,8.25,7.25,10,5,5,3,3,5,4,0,8,9,17E,17E,17B,17D,17B,17E,17C,17B,17E,17B,17A,17E,17A,17B,17A,17E,17A
17E,17,6.5,5.75,5.5,7,8,8,10,5,1,5,6,6,2,10,10,9,4,7,4,7,9,6,6,9,3,6,8,7,9,9,2,9,14,7,9,9,2,7,9,9,9,10,2,9,10,17B,7.5,9.25,6.75,10,10,7,7,7,9,8,6,10,10,17E,17E,17B,17D,17B,17E,17C,17B,17E,17B,17A,17E,17A,17B,17A,17E,17A
17E,17,6.5,5.75,5.5,7,8,8,10,5,1,5,6,6,2,10,10,9,4,7,4,7,9,6,6,9,3,6,8,7,9,9,2,9,14,7,9,9,2,7,9,9,9,10,2,9,10,17A,6.25,6.0,6.25,10,5,2,3,3,5,3,2,8,10,17E,17E,17B,17D,17B,17E,17C,17B,17E,17B,17A,17E,17A,17B,17A,17E,17A
17B,17,8.75,8.0,8.25,9,8,10,7,9,0,6,5,7,4,9,10,9,5,6,4,9,10,6,6,10,2,8,3,8,8,8,3,9,5,7,9,9,3,8,5,10,8,10,3,9,10,17E,8.5,8.5,8.5,10,10,10,9,9,9,9,9,10,7,17B,17B,17B,17D,17C,17E,17D,17E,17D,17D,17A,17E,17D,17E,17A,17E,17C
17B,17,8.75,8.0,8.25,9,8,10,7,9,0,6,5,7,4,9,10,9,5,6,4,9,10,6,6,10,2,8,3,8,8,8,3,9,5,7,9,9,3,8,5,10,8,10,3,9,10,17A,7.75,7.0,7.0,8,8,8,8,8,8,8,8,8,9,17B,17B,17B,17D,17C,17E,17D,17E,17D,17D,17A,17E,17D,17E,17A,17E,17C
17B,17,8.75,8.0,8.25,9,8,10,7,9,0,6,5,7,4,9,10,9,5,6,4,9,10,6,6,10,2,8,3,8,8,8,3,9,5,7,9,9,3,8,5,10,8,10,3,9,10,17D,7.75,7.0,8.0,8,8,8,8,2,8,8,6,7,9,17B,17B,17B,17D,17C,17E,17D,17E,17D,17D,17A,17E,17D,17E,17A,17E,17C
17B,17,8.75,8.0,8.25,9,8,10,7,9,0,6,5,7,4,9,10,9,5,6,4,9,10,6,6,10,2,8,3,8,8,8,3,9,5,7,9,9,3,8,5,10,8,10,3,9,10,17C,8.25,8.0,9.0,9,9,9,9,2,9,9,8,8,10,17B,17B,17B,17D,17C,17E,17D,17E,17D,17D,17A,17E,17D,17E,17A,17E,17C
23E,23,7.75,7.0,7.5,7,6,6,7,3,7,6,0,3,4,2,10,1,6,7,2,6,3,2,8,8,2,10,5,6,4,7,4,3,9,7,3,6,4,6,7,5,5,7,3,0,9,23A,8.0,7.0,8.0,8,7,6,5,5,9,7,7,7,7,23B,23C,23B,23A,23A,23C,23B,23E,23C,23D,23C,23D,23E,23B,23A,23B,23E
23E,23,7.75,7.0,7.5,7,6,6,7,3,7,6,0,3,4,2,10,1,6,7,2,6,3,2,8,8,2,10,5,6,4,7,4,3,9,7,3,6,4,6,7,5,5,7,3,0,9,23B,6.0,6.25,6.5,6,3,5,2,0,3,3,4,10,9,23B,23C,23B,23A,23A,23C,23B,23E,23C,23D,23C,23D,23E,23B,23A,23B,23E
23E,23,7.75,7.0,7.5,7,6,6,7,3,7,6,0,3,4,2,10,1,6,7,2,6,3,2,8,8,2,10,5,6,4,7,4,3,9,7,3,6,4,6,7,5,5,7,3,0,9,23C,7.75,7.0,6.75,10,10,8,10,10,10,10,9,6,7,23B,23C,23B,23A,23A,23C,23B,23E,23C,23D,23C,23D,23E,23B,23A,23B,23E
23E,23,7.75,7.0,7.5,7,6,6,7,3,7,6,0,3,4,2,10,1,6,7,2,6,3,2,8,8,2,10,5,6,4,7,4,3,9,7,3,6,4,6,7,5,5,7,3,0,9,23D,5.5,5.5,5.25,2,2,1,0,0,1,1,1,8,8,23B,23C,23B,23A,23A,23C,23B,23E,23C,23D,23C,23D,23E,23B,23A,23B,23E
23B,23,9.0,8.5,8.25,8,7,10,8,8,3,7,7,4,3,7,5,7,5,7,2,4,2,4,5,7,1,8,2,7,6,7,2,6,5,3,6,3,2,7,3,8,7,9,1,10,8,23A,6.5,6.75,7.75,10,10,9,10,10,10,10,9,5,8,23A,23A,23B,23A,23A,23C,23A,23E,23B,23E,23C,23C,23E,23B,23C,23B,23A
23B,23,9.0,8.5,8.25,8,7,10,8,8,3,7,7,4,3,7,5,7,5,7,2,4,2,4,5,7,1,8,2,7,6,7,2,6,5,3,6,3,2,7,3,8,7,9,1,10,8,23C,7.0,8.25,7.0,9,9,7,10,9,9,9,7,8,8,23A,23A,23B,23A,23A,23C,23A,23E,23B,23E,23C,23C,23E,23B,23C,23B,23A
23B,23,9.0,8.5,8.25,8,7,10,8,8,3,7,7,4,3,7,5,7,5,7,2,4,2,4,5,7,1,8,2,7,6,7,2,6,5,3,6,3,2,7,3,8,7,9,1,10,8,23D,7.5,8.0,8.5,9,8,6,6,5,8,7,5,10,9,23A,23A,23B,23A,23A,23C,23A,23E,23B,23E,23C,23C,23E,23B,23C,23B,23A
23B,23,9.0,8.5,8.25,8,7,10,8,8,3,7,7,4,3,7,5,7,5,7,2,4,2,4,5,7,1,8,2,7,6,7,2,6,5,3,6,3,2,7,3,8,7,9,1,10,8,23E,6.75,7.5,6.25,6,5,4,2,0,5,4,2,8,7,23A,23A,23B,23A,23A,23C,23A,23E,23B,23E,23C,23C,23E,23B,23C,23B,23A
23C,23,8.5,7.25,8.25,6,8,8,5,6,3,5,7,5,1,10,5,3,5,5,1,6,1,7,5,8,2,1,2,6,5,8,3,3,10,6,3,6,3,1,5,9,4,8,2,1,8,23A,7.5,7.25,7.75,10,10,5,10,10,10,10,6,3,6,23C,23A,23E,23A,23C,23C,23A,23E,23A,23E,23C,23B,23A,23D,23C,23B,23E
23C,23,8.5,7.25,8.25,6,8,8,5,6,3,5,7,5,1,10,5,3,5,5,1,6,1,7,5,8,2,1,2,6,5,8,3,3,10,6,3,6,3,1,5,9,4,8,2,1,8,23B,8.75,7.5,8.75,8,7,7,8,5,8,8,9,9,6,23C,23A,23E,23A,23C,23C,23A,23E,23A,23E,23C,23B,23A,23D,23C,23B,23E
23C,23,8.5,7.25,8.25,6,8,8,5,6,3,5,7,5,1,10,5,3,5,5,1,6,1,7,5,8,2,1,2,6,5,8,3,3,10,6,3,6,3,1,5,9,4,8,2,1,8,23D,9.25,7.25,8.25,9,7,5,8,5,9,8,7,7,8,23C,23A,23E,23A,23C,23C,23A,23E,23A,23E,23C,23B,23A,23D,23C,23B,23E
23C,23,8.5,7.25,8.25,6,8,8,5,6,3,5,7,5,1,10,5,3,5,5,1,6,1,7,5,8,2,1,2,6,5,8,3,3,10,6,3,6,3,1,5,9,4,8,2,1,8,23E,7.5,7.75,6.25,10,10,7,10,10,10,10,8,7,6,23C,23A,23E,23A,23C,23C,23A,23E,23A,23E,23C,23B,23A,23D,23C,23B,23E
23A,23,8.25,5.5,7.75,2,6,7,8,6,2,6,6,8,2,3,6,4,4,6,2,3,7,3,7,8,3,7,8,8,4,8,4,4,16,7,6,7,1,7,12,4,8,7,2,7,9,23C,8.0,8.25,7.75,10,9,8,9,8,9,8,7,7,8,23B,23C,23B,23A,23B,23B,23A,23B,23A,23E,23C,23E,23A,23E,23A,23B,23E
23A,23,8.25,5.5,7.75,2,6,7,8,6,2,6,6,8,2,3,6,4,4,6,2,3,7,3,7,8,3,7,8,8,4,8,4,4,16,7,6,7,1,7,12,4,8,7,2,7,9,23B,9.0,6.75,8.25,10,9,9,9,9,10,8,8,9,9,23B,23C,23B,23A,23B,23B,23A,23B,23A,23E,23C,23E,23A,23E,23A,23B,23E
23A,23,8.25,5.5,7.75,2,6,7,8,6,2,6,6,8,2,3,6,4,4,6,2,3,7,3,7,8,3,7,8,8,4,8,4,4,16,7,6,7,1,7,12,4,8,7,2,7,9,23D,7.75,7.25,8.0,10,8,8,8,8,9,8,7,7,9,23B,23C,23B,23A,23B,23B,23A,23B,23A,23E,23C,23E,23A,23E,23A,23B,23E
23A,23,8.25,5.5,7.75,2,6,7,8,6,2,6,6,8,2,3,6,4,4,6,2,3,7,3,7,8,3,7,8,8,4,8,4,4,16,7,6,7,1,7,12,4,8,7,2,7,9,23E,7.5,8.0,7.25,7,7,6,4,4,8,6,6,7,7,23B,23C,23B,23A,23B,23B,23A,23B,23A,23E,23C,23E,23A,23E,23A,23B,23E
27E,27,8.75,7.5,8.0,8,7,7,4,6,6,7,6,8,2,6,10,8,4,8,2,2,9,1,6,4,2,9,10,6,4,7,3,7,14,8,6,7,3,6,12,4,8,6,3,7,7,27D,10.0,10.0,9.25,10,10,8,10,9,10,10,9,10,9,27D,27D,27D,27B,27A,27D,27B,27A,27B,27E,27A,27D,27B,27D,27B,27B,27A
27E,27,8.75,7.5,8.0,8,7,7,4,6,6,7,6,8,2,6,10,8,4,8,2,2,9,1,6,4,2,9,10,6,4,7,3,7,14,8,6,7,3,6,12,4,8,6,3,7,7,27A,8.75,7.75,8.5,9,6,8,8,0,8,7,8,6,8,27D,27D,27D,27B,27A,27D,27B,27A,27B,27E,27A,27D,27B,27D,27B,27B,27A
27E,27,8.75,7.5,8.0,8,7,7,4,6,6,7,6,8,2,6,10,8,4,8,2,2,9,1,6,4,2,9,10,6,4,7,3,7,14,8,6,7,3,6,12,4,8,6,3,7,7,27B,8.25,6.75,7.5,8,6,7,8,0,8,6,7,4,6,27D,27D,27D,27B,27A,27D,27B,27A,27B,27E,27A,27D,27B,27D,27B,27B,27A
27D,27,8.0,8.5,7.5,8,7,10,9,7,4,7,8,9,3,8,8,4,6,4,3,3,1,7,7,7,2,8,6,8,6,8,4,8,10,7,7,9,3,5,8,6,9,8,3,8,7,27A,8.0,8.75,7.75,9,7,8,8,8,8,9,9,8,9,27D,27D,27D,27B,27A,27A,27C,27A,27C,27E,27B,27D,27D,27A,27C,27D,27C
27D,27,8.0,8.5,7.5,8,7,10,9,7,4,7,8,9,3,8,8,4,6,4,3,3,1,7,7,7,2,8,6,8,6,8,4,8,10,7,7,9,3,5,8,6,9,8,3,8,7,27E,10.0,6.75,9.5,10,10,7,10,10,10,10,8,8,9,27D,27D,27D,27B,27A,27A,27C,27A,27C,27E,27B,27D,27D,27A,27C,27D,27C
27D,27,8.0,8.5,7.5,8,7,10,9,7,4,7,8,9,3,8,8,4,6,4,3,3,1,7,7,7,2,8,6,8,6,8,4,8,10,7,7,9,3,5,8,6,9,8,3,8,7,27B,8.25,8.75,8.75,10,10,8,10,10,10,9,7,6,7,27D,27D,27D,27B,27A,27A,27C,27A,27C,27E,27B,27D,27D,27A,27C,27D,27C
25D,25,9.5,4.5,8.5,2,8,10,10,7,0,6,7,7,2,2,7,3,6,3,1,3,3,2,6,2,1,6,3,8,8,9,4,4,20,7,7,7,2,5,10,5,5,9,1,2,5,25A,10.0,7.25,10.0,10,3,3,8,8,8,3,3,7,9,25B,25C,25E,25D,25B,25E,25D,25C,25D,25E,25D,25E,25D,25C,25D,25C,25D
25D,25,9.5,4.5,8.5,2,8,10,10,7,0,6,7,7,2,2,7,3,6,3,1,3,3,2,6,2,1,6,3,8,8,9,4,4,20,7,7,7,2,5,10,5,5,9,1,2,5,25C,10.0,10.0,10.0,10,10,10,10,10,10,10,10,10,10,25B,25C,25E,25D,25B,25E,25D,25C,25D,25E,25D,25E,25D,25C,25D,25C,25D
25D,25,9.5,4.5,8.5,2,8,10,10,7,0,6,7,7,2,2,7,3,6,3,1,3,3,2,6,2,1,6,3,8,8,9,4,4,20,7,7,7,2,5,10,5,5,9,1,2,5,25B,10.0,10.0,10.0,10,10,10,10,10,10,8,8,10,10,25B,25C,25E,25D,25B,25E,25D,25C,25D,25E,25D,25E,25D,25C,25D,25C,25D
25D,25,9.5,4.5,8.5,2,8,10,10,7,0,6,7,7,2,2,7,3,6,3,1,3,3,2,6,2,1,6,3,8,8,9,4,4,20,7,7,7,2,5,10,5,5,9,1,2,5,25E,10.0,9.75,8.75,8,2,2,3,3,5,3,3,10,9,25B,25C,25E,25D,25B,25E,25D,25C,25D,25E,25D,25E,25D,25C,25D,25C,25D
25C,25,7.75,7.25,6.75,6,6,8,7,7,3,7,5,8,4,6,12,1,6,7,2,8,4,3,6,7,2,7,7,9,4,8,5,6,25,8,4,7,4,2,10,6,6,10,2,6,9,25B,8.0,7.25,8.0,9,9,6,9,8,8,8,6,8,9,25B,25B,25E,25D,25B,25E,25C,25C,25A,25E,25D,25E,25C,25E,25C,25E,25C
25C,25,7.75,7.25,6.75,6,6,8,7,7,3,7,5,8,4,6,12,1,6,7,2,8,4,3,6,7,2,7,7,9,4,8,5,6,25,8,4,7,4,2,10,6,6,10,2,6,9,25E,8.25,8.25,7.25,8,7,6,7,6,7,7,6,9,8,25B,25B,25E,25D,25B,25E,25C,25C,25A,25E,25D,25E,25C,25E,25C,25E,25C
25C,25,7.75,7.25,6.75,6,6,8,7,7,3,7,5,8,4,6,12,1,6,7,2,8,4,3,6,7,2,7,7,9,4,8,5,6,25,8,4,7,4,2,10,6,6,10,2,6,9,25D,9.0,8.0,9.0,10,10,9,10,10,9,9,9,7,9,25B,25B,25E,25D,25B,25E,25C,25C,25A,25E,25D,25E,25C,25E,25C,25E,25C
25C,25,7.75,7.25,6.75,6,6,8,7,7,3,7,5,8,4,6,12,1,6,7,2,8,4,3,6,7,2,7,7,9,4,8,5,6,25,8,4,7,4,2,10,6,6,10,2,6,9,25A,9.0,7.75,7.5,8,7,6,7,6,7,7,6,8,8,25B,25B,25E,25D,25B,25E,25C,25C,25A,25E,25D,25E,25C,25E,25C,25E,25C
25E,25,9.0,7.25,6.75,5,5,7,8,7,2,6,6,6,3,5,10,0,2,2,3,3,3,2,3,8,2,5,5,8,7,9,4,7,20,3,5,1,2,8,7,4,6,9,2,8,15,25A,7.0,8.0,7.0,7,4,5,4,2,7,2,2,6,6,25B,25C,25B,25D,25B,25E,25D,25C,25D,25E,25D,25C,25D,25E,25D,25E,25B
25E,25,9.0,7.25,6.75,5,5,7,8,7,2,6,6,6,3,5,10,0,2,2,3,3,3,2,3,8,2,5,5,8,7,9,4,7,20,3,5,1,2,8,7,4,6,9,2,8,15,25B,7.0,7.25,7.0,7,9,7,9,8,8,8,7,7,8,25B,25C,25B,25D,25B,25E,25D,25C,25D,25E,25D,25C,25D,25E,25D,25E,25B
25E,25,9.0,7.25,6.75,5,5,7,8,7,2,6,6,6,3,5,10,0,2,2,3,3,3,2,3,8,2,5,5,8,7,9,4,7,20,3,5,1,2,8,7,4,6,9,2,8,15,25C,8.0,8.25,6.75,8,5,7,6,6,7,5,6,8,8,25B,25C,25B,25D,25B,25E,25D,25C,25D,25E,25D,25C,25D,25E,25D,25E,25B
25E,25,9.0,7.25,6.75,5,5,7,8,7,2,6,6,6,3,5,10,0,2,2,3,3,3,2,3,8,2,5,5,8,7,9,4,7,20,3,5,1,2,8,7,4,6,9,2,8,15,25D,8.0,6.75,9.0,8,5,6,8,5,7,5,5,6,8,25B,25C,25B,25D,25B,25E,25D,25C,25D,25E,25D,25C,25D,25E,25D,25E,25B
25A,25,8.25,6.25,6.75,6,4,9,5,8,3,7,4,6,4,7,10,2,6,4,2,7,4,3,7,8,2,5,5,9,6,8,3,8,20,10,4,2,3,5,5,8,9,10,3,4,9,25B,8.75,8.5,8.25,8,6,7,4,3,6,4,3,7,10,25B,25C,25B,25D,25B,25E,25D,25B,25D,25E,25C,25A,25D,25E,25D,25C,25D
25A,25,8.25,6.25,6.75,6,4,9,5,8,3,7,4,6,4,7,10,2,6,4,2,7,4,3,7,8,2,5,5,9,6,8,3,8,20,10,4,2,3,5,5,8,9,10,3,4,9,25C,8.5,9.0,7.25,7,6,7,4,2,7,6,7,9,9,25B,25C,25B,25D,25B,25E,25D,25B,25D,25E,25C,25A,25D,25E,25D,25C,25D
25A,25,8.25,6.25,6.75,6,4,9,5,8,3,7,4,6,4,7,10,2,6,4,2,7,4,3,7,8,2,5,5,9,6,8,3,8,20,10,4,2,3,5,5,8,9,10,3,4,9,25D,8.75,7.5,7.5,7,4,5,3,2,7,4,3,6,6,25B,25C,25B,25D,25B,25E,25D,25B,25D,25E,25C,25A,25D,25E,25D,25C,25D
25A,25,8.25,6.25,6.75,6,4,9,5,8,3,7,4,6,4,7,10,2,6,4,2,7,4,3,7,8,2,5,5,9,6,8,3,8,20,10,4,2,3,5,5,8,9,10,3,4,9,25E,7.0,7.75,7.0,7,6,5,4,2,7,5,4,8,7,25B,25C,25B,25D,25B,25E,25D,25B,25D,25E,25C,25A,25D,25E,25D,25C,25D
